guid,name,city,state,avgStars,long,lat,open,reviewCnt
nJ6xBHPwEBsd3S1fOU2jdw,Fashion Nails,Tempe,AZ,1.5,-111.964558,33.3852846,true,3
iJDuP99y1epu3LiIgNiqsw,Wells Fargo Bank,Mesa,AZ,2.5,-111.856673,33.390303,true,4
cfy-C6XNFt-F-dCQfK7EDQ,Mikado Sushi,Chandler,AZ,4.0,-111.857235,33.261388,true,65
eu7F8Gv9v5TmrcgUQVvdCw,SwapSmart,Chandler,AZ,3.5,-111.846404,33.336279,true,3
-_JBgygYYD_UkuD-GVTp6A,Schlotzsky's,Goodyear,AZ,3.5,-112.357595,33.451414,true,5
mg1TiyXVneuVsZ6GGZH_kQ,99 Cents Only Store,Phoenix,AZ,4.5,-112.0734082,33.3919401,true,3
LeTMz4hrsdHhiS-vNBj82A,Little Dragon Chinese Restaurant,Phoenix,AZ,4.5,-112.1530731,33.4803555,true,8
jF7R5nxyGiwPM5Q7xLfD5g,High Point,Scottsdale,AZ,4.0,-111.987419128418,33.505045344989,true,14
gXNTw5Ub9Mf1oh_ZSe7LhQ,America's Best Contacts and Eyeglasses,Phoenix,AZ,3.0,-111.9777806,33.6106248,true,4
DUZyazpBziX1v3qGZz6PrQ,Mystic Paper,Mesa,AZ,4.5,-111.8351168,33.4149408,true,6
dt0z8feRxhQ6JEAWpLfukQ,Long Zu Reflexology,Scottsdale,AZ,4.5,-111.9089012,33.4814299,true,6
SJgeGP4-P6yVH05WmL1FPg,Best Friends Grooming Spa,Surprise,AZ,4.5,-112.341424,33.6308719,true,5
-9pVS__IliMA2aNEYzrQrg,American Junkie,Scottsdale,AZ,3.0,-111.919817,33.500169,true,107
LhJYC2PwzIIn0pMBW4K44w,Truwest Credit Union,Chandler,AZ,3.5,-111.8769658,33.3491178,true,3
3yfS1y8bx9MpKXbY56L7BA,Starbucks,Gilbert,AZ,4.5,-111.7569454,33.3336237,true,10
wzQAmzQopWcfoCG8lfiE_w,Port of Subs,Phoenix,AZ,3.0,-112.098958,33.683666,true,14
Gw8DsQQCO5m1hggXqwynFg,Greek Patio,Phoenix,AZ,3.0,-112.0739,33.4499,true,21
wIHOvreNKWa2_vhM2dyjug,Starbucks,Phoenix,AZ,3.0,-112.082007,33.488414,true,4
zwHM6hz8swKIG-4-BSKMPA,Culver's,Phoenix,AZ,3.5,-111.9862419,33.5998438,true,11
mPt8G-DMFpCAwVTN1bg7bw,Shell Calverts Service Station,Buckeye,AZ,5.0,-112.5849991,33.3704607,true,4
Q5diW79GD0MSJ10j1HCf8Q,TGI Friday's,Phoenix,AZ,1.0,-112.11578,33.586891,false,4
FWIvOa28jn15bvKIqqYgvQ,Horizon Dog Park,Scottsdale,AZ,3.5,-111.87828540802,33.6265285047855,true,14
Hguhh5iEZvw2vhkIFdCRPQ,Rock Star Boot Camp,Phoenix,AZ,5.0,-112.0303041,33.6742641,true,3
vtbGnxCCj2I9M9QoHXpoEw,Doggie Doo's & Kitties Too Grooming,Phoenix,AZ,4.5,-112.030244,33.662594,true,7
o5a6PDMzyyaFh0A57lRF1Q,Men's Wearhouse   ,Phoenix,AZ,2.5,-111.9766537,33.3185866,true,3
LtdVdYhs7MAwwTBuHhdsFQ,Panda Express,Phoenix,AZ,2.0,-112.1696984,33.4950075,true,3
7vz3HGtHzvz1JjiphH9uOQ,The Corn Flower,Scottsdale,AZ,4.0,-111.977313,33.625322,true,15
7TTGDhtXBTeii0uPxOSgyA,Ken McDonald Golf Course,Tempe,AZ,3.0,-111.9326485,33.3571642,true,5
4KYZxeMyZ5YUp5GvmmCd-Q,Rosati's Pizza,Cave Creek,AZ,3.0,-111.977509,33.742499,true,8
V1w0yrpYth-czR_4bEuXjQ,Orange Salon,Chandler,AZ,5.0,-111.826674,33.3356118,true,3
hIeGZxu_NRwQEWhiq1Sd3w,Makeup by Heather Wilson,Phoenix,AZ,4.5,-112.0740373,33.4483771,true,4
E_wFKJejd4ij4KlVs0KQGA,V's Barbershop,Phoenix,AZ,4.0,-111.978579,33.677854,true,8
TI-4Yp-hvVimC3LJP0f59Q,Gusto's Pizza,Mesa,AZ,3.5,-111.8660527,33.4221397,false,3
OIm5dF675wxfHKM1k3vEnA,Empire Beauty School,Avondale,AZ,3.0,-112.2734241,33.4646264,true,5
d4-PiJfqs-_ChKyWuoa0_Q,Sub Zone,Chandler,AZ,4.5,-111.876964,33.33652,true,4
wWI9KQEXHPDmtynBRKiHIQ,Manila Oriental Foodmart,Phoenix,AZ,4.0,-112.1371293,33.5675237,false,4
FG_GRMLSj68ximzfrr9eWw,Macayo's Depot Cantina,Tempe,AZ,2.5,-111.943236,33.427732,true,88
jj-K19oswZARMwCQK-b37A,Rumbi Island Grill,Chandler,AZ,4.0,-111.9684653,33.3173142,true,35
mjoxSQR7bFQtlIIjfNfaSQ,Big Buddha,Surprise,AZ,4.0,-112.4159659,33.6239817,true,72
F_sbmpkcdHh5IXwaNLtCMw,Crowne Plaza Resort Hotel San Marcos Golf Resort,Chandler,AZ,2.5,-111.842609,33.304416,true,28
c1yGkETheht_1vjda7G5sA,Green,Tempe,AZ,4.5,-111.927165985107,33.4537869019623,true,477
nCp4-Q3Su5ozUuv8P8LvvQ,Lady Luck Tattoo,Phoenix,AZ,5.0,-112.0898162,33.457118,true,3
l1kqHWtICTNk8TdCNisf5A,Tokyo House,Chandler,AZ,4.5,-111.859488487244,33.3365788066646,true,50
UVehGYYtA4i5xmFwpIUhLQ,St Andrew the Apostle Catholic Church,Chandler,AZ,4.5,-111.9017047,33.3203268,true,3
urKnXsjRhTaNsqkRGcSx1g,Checker Auto Parts,Phoenix,AZ,5.0,-112.064421,33.52479,true,4
NB3Oli21be-k4r_iy4oC0Q,Chef H,Gilbert,AZ,3.5,-111.773654,33.293754,false,3
vJ_mfmsWhFJBVNztbk003g,Romy's BBQ,Maricopa,AZ,4.5,-112.043887,33.0546833,true,7
tEvGNTPLV01OiUt_SKn2Ww,Jack-In-the Box Drive Thru,Phoenix,AZ,4.0,-112.097743,33.640581,true,4
6apEKjkj5j1W1sS1dSwWyA,Bentley Projects,Phoenix,AZ,4.0,-112.070571,33.440699,true,7
Pl1qDTX90DSLHo-ZAlAh9w,Dairy Queen,Scottsdale,AZ,3.5,-111.9264432,33.4726716,true,4
xurAq1TMAKZlRBUtN_XqWQ,Arizona Dog Sports,Scottsdale,AZ,5.0,-111.97669,33.598768,true,3
qP_IDUD0G_iTZitOypzrzA,Rosati's Pizza,Phoenix,AZ,3.0,-112.0323812,33.3778548,true,13
q7w9tokdouwt0vEEzsRqxg,Motel 6,Scottsdale,AZ,2.5,-111.933098,33.50291,true,6
4p4BO47dkna2TmpjDINHCg,Arizona Chop Shop Barber Shop,Phoenix,AZ,4.5,-112.064751,33.459689,true,4
FrvxxJ_pUSFiBDh5UscsUA,Ann Reed Waxing & Skin Care,Scottsdale,AZ,5.0,-111.9224013,33.50062,true,5
MQjBx1iVmIz6uI9T0DIkKw,Charley's Grilled Subs,Phoenix,AZ,3.5,-112.12371,33.666682,true,3
xPSLlgEewbXbjsy-LdsBsg,Lucy's Cafe & Grill,Scottsdale,AZ,3.5,-111.915163,33.6260369,true,3
1PM40DbmTVCNgENzZfs1kg,El Pollo Loco,Buckeye,AZ,4.5,-112.5564814,33.4393455,true,3
J8H7MAbVuWhbdtvAiL76AA,Sprint,Gilbert,AZ,2.0,-111.7888601,33.2818543,true,4
YzHtlphJ-5LDtJdNzKs7Fg,The Royale,Mesa,AZ,4.5,-111.834474,33.415472,false,19
5pEYDbVmt2Il2TmUfckU6w,Mollen Immunization Clinics,Scottsdale,AZ,2.0,-111.899055,33.64334,true,3
U7sejo2TGadsrAIdxCRKeQ,The Apple Cafe,Scottsdale,AZ,3.5,-111.8970223,33.6223725,false,3
qpnzXb14cWo8uxkGfKLJSg,Target Stores,Phoenix,AZ,3.0,-112.083668,33.511067,true,3
9RpdSQYdYGIfL8DkQgxpYQ,Elite Window Cleaning,Mesa,AZ,1.0,-111.8449346,33.4329528,true,3
Yw86Jnab9ixke9xJ5pLhMQ,Pete's Fish & Chips,Glendale,AZ,2.5,-112.1783249,33.5385792,true,21
lHMwnlGoTP-KFbdQFMXwvg,Crow's Dairy,Buckeye,AZ,4.5,-112.521877,33.343721,true,8
1WUxcJDtvGgGUqsFMqJ5vg,Hilton Phoenix Chandler,Chandler,AZ,3.5,-111.8932204,33.2985428,true,14
ia9u1hn-YCae-EYGhm5u1Q,Avalon School of Cosmetology,Mesa,AZ,2.0,-111.858669,33.376439,true,4
XkNQVTkCEzBrq7OlRHI11Q,Pizza A Metro,Phoenix,AZ,4.5,-112.1091081,33.4806776,true,193
DKSPnAw4QWltTdo6wbyhlQ,Midwestern University,Glendale,AZ,4.0,-112.1866608,33.6628743,true,4
NBwPgX7L2D-EZedgo3A-pw,Gil's Taste of Taos,Phoenix,AZ,3.5,-112.047055,33.639747,true,26
0tHI0-PzdFW7b9z1AJ64HQ,Kachina Dry Cleaners,Phoenix,AZ,3.0,-111.9968954,33.4951338,true,4
0NhcabzEyeCIMsNCPOX-MQ,Jimmy John's,Tempe,AZ,3.0,-111.9286939,33.3785219,true,32
nQOfSLVkN6GnBCYKSc0vYg,McDonald's,Phoenix,AZ,2.0,-112.061875,33.495238,true,3
cwyAZ52cV60e-NiF-jWCMQ,McDonald's,Chandler,AZ,1.5,-111.8579232,33.2596494,true,5
ayjTrIEEbeFPnAqcjT98qg,Unicorn Balloon,Scottsdale,AZ,4.0,-111.9197804,33.6230412,true,6
3HdzACRpLzwIipbNqZ1MBQ,O'reilly Auto Parts,Scottsdale,AZ,4.0,-111.925759,33.48113,true,5
zBGfa6Vx4K59v8OR81gzJg,Native New Yorker,Mesa,AZ,3.0,-111.788226,33.3876436,true,16
A7A97vyr5t7e8zrkGCKndw,Barnes & Noble Booksellers,Mesa,AZ,3.0,-111.7539991,33.3840882,true,10
HrTXmtWrsgmWnoqV5nbTGg,Persimmon Bar & Grille,Anthem,AZ,4.0,-112.110251,33.865303,true,3
43YH6it1qwhjBMfei3m1hg,Ross Stores,Goodyear,AZ,2.0,-112.3581963,33.4626434,true,6
7-vGQpfj0RcOD-Cy7CXDiA,Pita Heaven,Chandler,AZ,3.5,-111.88557,33.306806,true,30
s7BZ4tD3q62-OTSYp7Djdw,MidFirst Bank,Tempe,AZ,3.5,-111.9299559,33.3491089,true,4
1OigyqVxIfE6AGKNGWZjnw,Walmart Supercenter,Phoenix,AZ,2.0,-111.9817311,33.6390345,true,13
tbANFIP17slL1xPIUsl1MA,Sutra Midtown,Phoenix,AZ,4.5,-112.0649195,33.4738952,true,31
Cota2ttLUjoKhFU6ukYqSA,Taiwan Food Express,Mesa,AZ,3.5,-111.875779,33.413158,true,61
Z9GH9bo8SHKx3oOokhHLyw,Arizona School For the Arts,Phoenix,AZ,3.5,-112.0686873,33.4586159,true,4
yA9gOueRPoQ4-Y8Xdu8k3Q,Which Wich Superior Sandwiches,Glendale,AZ,4.0,-112.259674072266,33.5356713795255,true,48
QAqD40DAbYXBcw1oX3AJyw,Left Seat Restaurant & Lounge,Phoenix,AZ,3.5,-112.026154,33.439648,false,5
xWTzwQG73jOY99Q_zFI2gQ,Other Mothers,Phoenix,AZ,2.5,-112.1185603,33.6397206,true,3
vEMAPsmkqav9TbZUw34xdA,El Paso Grill & Bar-B-Que,Goodyear,AZ,1.5,-112.3584488,33.4634252,false,3
8h3QGK6m5lZmIoNull8DGA,Citizen R+D,Scottsdale,AZ,4.0,-111.927951,33.498028,true,24
SK5Uk4kXtBggVw55BURdHw,Jiffy Lube,Tempe,AZ,2.5,-111.9089768,33.4133447,false,3
4XgHf9yUCJJTqQ5r4_TCsg,Pegasus Cleaning,Tempe,AZ,3.0,-111.9230032,33.4457178,true,4
uZdGSJdWbQpLDsuV9mP79g,Culver's,Scottsdale,AZ,3.0,-111.893676720267,33.5827091181461,true,11
WUHObuGlSSjg3Mh5VfaJ9g,Costco,Gilbert,AZ,4.0,-111.840765,33.376244,true,23
Lfm0zMACRFYpUZR_xGMYAQ,Perc Up Coffee Cafe,Phoenix,AZ,4.0,-112.0649666,33.4741375,false,15
OypZxwm-jS9QfUwgBmzeyw,Steamers Genuine Seafood,Phoenix,AZ,3.0,-112.0255251,33.5097281,false,20
NNzcy-eeR72lbPJdLhU96g,Broadway Quality Car Wash,Tempe,AZ,3.0,-111.9237089,33.4076333,true,7
RBaJjHV1aVb678kBMLQCZQ,La Quinta,Mesa,AZ,3.5,-111.8521234,33.3903631,true,7
OECFqFDCDuqF8qWngIEJeA,Hyatt Place Tempe/Phoenix Airport,Tempe,AZ,3.5,-111.962879,33.428589,true,13
2IXK25_GTVZjWLg_h65Baw,Target,Chandler,AZ,4.0,-111.8376446,33.2500293,true,5
2BTSZ8PCB7xQmcWSXrI5xA,Trustworthy Air Conditioning & Heating,Gilbert,AZ,5.0,-111.707283,33.244485,true,3
kIQ646tVxDv0Tyv2Tuz_kA,Starlight Cuisine,Avondale,AZ,4.5,-112.286067,33.492985,false,18
HZMTmnm42pX9oarmImvvUw,CrossFit 480,Scottsdale,AZ,5.0,-111.9112,33.629714,true,7
17SERT_RRNDqPrf418OQvQ,Nail Spa at Lincoln View,Phoenix,AZ,4.0,-112.01424,33.530322,true,7
MHtwKO1Udv4oF7sUM4pbfg,Nails of the World,Mesa,AZ,3.5,-111.8434863,33.3789567,true,6
OT9Xul2E8cNBmKp2DXYqcA,Ulta Salon Cosmetics & Fragrance,Peoria,AZ,2.5,-112.276195,33.710777,true,3
z2YTaHtGod3i3BBbKiMNwQ,Cabin Coffee Cafe,Glendale,AZ,4.5,-112.200326,33.710985,true,36
IYVGbbABepLZ8j1bvrycLQ,Coco's Family Restaurant,Sun City,AZ,2.5,-112.2704632,33.6378021,true,4
dNEAXZDrZ3TtK4d7Pl2Ydg,Phoenix Symphony,Phoenix,AZ,5.0,-112.0721,33.448586,true,6
UeHMkdqyWTEH3jg6jEMiew,Empire Air Conditioning,Glendale,AZ,2.5,-112.1787896,33.5413664,true,3
u8roVM7HO9Oiah2dNBHXrA,Grapes,Scottsdale,AZ,3.5,-111.92342,33.581506,false,19
vE0-p6JOWQAzp3TAO2Ef6w,The Shop,Phoenix,AZ,4.0,-112.0650828,33.4874652,true,5
IyPaY4B3PAKQ6YloZskuAA,Holiday Inn Express Hotel & Suites Surprise,Surprise,AZ,4.5,-112.3768331,33.6343867,true,8
ThoHSIaDxYK6MHGskindFg,Bookmaster,Scottsdale,AZ,3.5,-111.925765,33.4818158,false,3
wNsmt1hF1uv3YvbwXZMAoQ,O.H.S.O. Eatery + nanoBrewery,Phoenix,AZ,4.0,-111.975898,33.495018,true,153
n_wZriiakBT7sVn87dpcEA,Pappy's Sports Bar & Grill,Phoenix,AZ,3.5,-112.099237,33.5937119,true,8
MW4eGKdvVgw9pEw_m4vs3A,Jl Nails,Gilbert,AZ,3.5,-111.791744,33.36313,true,3
Br-_G9WrRlBWyEAuN0TXDw,Starbucks  ,Litchfield Park,AZ,5.0,-112.341109,33.516352,true,3
7lp13T_FUmX1XjU2wen_qw,Razz's Restaurant & Catering,Scottsdale,AZ,4.0,-111.9258314,33.5802421,true,61
mDBjjrICGnR_gd08Ie6IAw,American Made Rideshop,Goodyear,AZ,3.0,-112.363428,33.486037,true,5
W_ZcIQiI6waQu1UZxXnKbg,RJ's Sports Grill,Phoenix,AZ,4.0,-112.013936,33.597332,true,4
SvdlC39JGPI_Tj3pS0ruzw,Walgreens,Phoenix,AZ,2.5,-112.1250269,33.3921848,true,3
PQr-HtmAbVoHYOJcESS0AQ,Teakwood's Tavern & Grill,Scottsdale,AZ,3.0,-111.889631,33.569524,false,14
TsD1cUoAas0Lv0UtT9-sdQ,Buffalo Wild Wings,Chandler,AZ,3.0,-111.8988633,33.2994442,true,36
gKRUdbTPBZ7kwBRCeZDDWA,Wingate By Wyndham,Yuma,AZ,3.5,-112.0934397,33.4349251,true,8
DfJRq4pqowfdTB4iTAENjQ,Vito's Pizza,Glendale,AZ,4.0,-112.1525685,33.5532675,true,30
mWG80MfKn-uRv-RCA_UJDQ,At One Yoga,Phoenix,AZ,4.5,-112.0138015,33.5316479,false,11
yvIm1PoV2AudbML5iOvUCA,Ace Hardware & Rental,Phoenix,AZ,4.0,-111.9795988,33.3310474,true,6
zmggd2Opk9pGWoQejsSfWQ,Twin Palms Hotel,Tempe,AZ,2.5,-111.935878,33.414249,true,6
_lanRtzQGRkbhd2b6pQleQ,Papago Park,Phoenix,AZ,4.5,-111.9307701,33.4402837,true,60
YSZ-h3ZOp9WjESOGgBT-hQ,Hong Kong Gourmet,Mesa,AZ,4.5,-111.869177,33.4153049,false,3
DcrM4hwDcU2G6vuh2cnaYQ,NOCA,Phoenix,AZ,4.0,-112.0152845,33.5100097,true,269
lGe-TqVudTQvDQ_pj0jmNw,Nail Depot,Glendale,AZ,2.0,-112.2054933,33.6670532,true,5
he_b4txorHTrKjH5DnnmdQ,Tortas El Güero,Phoenix,AZ,4.0,-111.9923032,33.4801515,false,8
uuy2996tUiSrGmb-yYFCHQ,Better Homes & Gardens Real Estate,Scottsdale,AZ,5.0,-111.885422,33.634308,true,4
z4KFTJQsAdxqMZA7Fx0A9A,C-Fu Gourmet Restaurant,Chandler,AZ,3.0,-111.877429,33.3350458,true,85
-UnYs8XvV1M983xZoREdng,Su Vino Winery,Scottsdale,AZ,4.0,-111.930037,33.492517,true,74
3HciJAVduCRoPDdzgh7cAA,Buffalo Exchange,Tempe,AZ,3.0,-111.9431045,33.4219332,true,70
kA-P15icZ7V1nD25VfSwIA,Hans' Auto Service,Peoria,AZ,4.5,-112.265334,33.583819,true,3
-cKWUXE-16M1R15UOt6sqQ,Banana Republic,Scottsdale,AZ,3.5,-111.9296765,33.5025941,true,13
6nseTZb6WrGWcithRThfag,Padre's Modern Mexican Cuisine,Phoenix,AZ,4.0,-112.0588374,33.5093453,false,140
XSe2TdRGkakmq9MVG67gbg,Competitive Fitness,Chandler,AZ,5.0,-111.836109,33.334583,true,4
57RwRDqYrGrYJc2wwTgHLw,McDonald's,Maricopa,AZ,2.0,-112.0473418,33.066913,true,5
BxyR-Jg6REAXf7gVWt80cw,ReStore,Phoenix,AZ,4.0,-112.072919,33.425314,true,8
PONDGYxI1dswoYjrzeljbA,Filiberto's,Peoria,AZ,3.5,-112.238173,33.611537,true,7
K93pT-KyFyjG1u6SNm-T_Q,Winestyles,Phoenix,AZ,4.5,-111.9770187,33.5834449,true,13
oBI_RZtjAHdib0AgDf7AFA,Smk Electric,Chandler,AZ,5.0,-111.7900624,33.2355107,true,3
doztpinHVYMxToU5qOUzuQ,Medusa Hair Lounge,Phoenix,AZ,5.0,-112.069157,33.454892,true,3
LwXdbxvbpW1hYQs3SyHbsg,Salvation Army,Tempe,AZ,3.0,-111.926918,33.454367,true,10
evdDnCfBUhF-E7undvPNQQ,Churchill's Fine Cigars,Phoenix,AZ,5.0,-111.9866445,33.5106378,true,4
f_EJyhmr9KpPssLsfw_IXQ,Le Le Nails,Phoenix,AZ,3.5,-112.0002774,33.495257,true,11
yncbXP4MVT8Uxo5TUrFnAw,The Stockroom,Phoenix,AZ,4.5,-112.064644,33.5276319,true,4
djYFLq4Bkqpkd14-0IJfug,Yogurtland,Tempe,AZ,4.5,-111.9252882,33.4342595,true,89
my9uotsFBYJl9L66iS5EuQ,The Bamboo Club,Tempe,AZ,3.0,-111.9392896,33.4235796,false,18
7UVjJaKrPZbYLEmN_Q-DAg,The UPS Store,Scottsdale,AZ,3.0,-111.9264093,33.500545,true,5
XRdwAqzuG_SwVFFlOzLmEQ,Red Embers Bar & Grill,Surprise,AZ,3.0,-112.355665,33.6075896,true,9
6v0vQm3wXzaFoEywvpbnqg,BJ's Restaurant & Brewhouse,Peoria,AZ,3.0,-112.2692793,33.5517332,true,63
CSoURupWEyuyzkjMOExKPg,North Fattoria Italiana,Phoenix,AZ,4.0,-111.9953195,33.5087368,true,103
i--afvRsP1TSJyQMZKgJiw,Potbelly Sandwich Shop,Phoenix,AZ,3.5,-112.0814642,33.4660407,true,8
wG9Aov3y0qRIicugJNAc0w,Summit Diner,Scottsdale,AZ,2.5,-111.923919447631,33.7806577729887,true,7
aAnLZbEMOrhI4_RbjntWsA,Arizona Art Supply,Tempe,AZ,3.5,-111.9127636,33.3929982,true,3
T0UFsLISaUWNs1GV4Yof4Q,Whataburger,Chandler,AZ,2.5,-111.968191,33.3051305,true,3
W8Gjzs5mxSU9aA77l-V9fA,Ralph's Snack Bar,Phoenix,AZ,4.0,-112.1560021,33.4513376,true,6
tVihf5G8I0yNzdgntgoZeQ,N & R Gold & Silver Jewelry,Scottsdale,AZ,4.5,-111.8875886,33.5384145,true,5
2nxQ9enKGYktl0AHZtQgog,Desert Schools Federal Credit Union,Phoenix,AZ,3.5,-112.0650006,33.5174989,true,4
wWoQHAPiHiQd3Fmw3ICfKw,Jiffy Lube,Chandler,AZ,3.5,-111.844321,33.247355,true,4
5v7_5hzpT85kxBSdUyHhWg,A-1 Locksmith Service,Phoenix,AZ,4.0,-112.095645,33.509748,true,3
OkxO2FoKMxVCFzskLeI37Q,Aloft Tempe,Tempe,AZ,4.0,-111.924312,33.434736,true,38
ZdyxpksKc1Go0WNuFv9Pjg,Tmobile,Tempe,AZ,1.0,-111.9297442,33.3782275,true,3
Gqq6AF9MIbhh5wwGofeiJQ,Unique On Central,Phoenix,AZ,3.5,-112.0739253,33.506201,false,4
KlwCtkSqNvTRJ3KHfGVAgg,Kliquenow,Phoenix,AZ,4.5,-111.9855141,33.5038155,true,3
NtmLlKfCFfM0K5j6WWKxQA,Heidi's Brooklyn Deli,Peoria,AZ,3.5,-112.2387233,33.610028,true,31
_1lXRQ2Qda8HDpUQUqTYwA,Jb's,Phoenix,AZ,2.5,-112.0977034,33.5196796,false,5
tIuw93p4MEsL2iFv7-0WDg,Filiberto's,Phoenix,AZ,2.0,-112.1089713,33.5096533,true,5
kq7esIwZpYXLKPJhHMIZgg,Sport Chalet,Chandler,AZ,4.0,-111.7953952,33.2795563,true,6
x3ws2L-TlI-JPcEQjjEC9g,Curry Corner,Tempe,AZ,4.5,-111.919995,33.415194,true,44
CKzhDe1BRDQ2-yHiZdOPvQ,Fry's Marketplace,Scottsdale,AZ,4.5,-111.889089345932,33.5702736121378,true,5
k_PKdh26zn3MHUYVTkozwQ,Skin Savvy Aesthetics,Scottsdale,AZ,5.0,-111.898628,33.5826009,true,4
4_W9x0O-lFBg8yZF4DjUvQ,Days Inn-Phoenix Airport,Phoenix,AZ,2.5,-112.0096163,33.4512279,true,4
oB-vwbo10DIjK01Zakp39A,Stone Rose Lounge,Scottsdale,AZ,3.5,-111.9189477,33.6462961,true,21
r67TiLEb5K1nnacFCEQ0jQ,Burger King,Phoenix,AZ,1.5,-112.1335065,33.609824,true,6
F6BedoYgbAQHqwKX9F0zDQ,Phoenix Convention Center,Phoenix,AZ,4.0,-112.0702972,33.449682,true,34
TpQMR-JFE5V0UPzTjjuwFQ,Goldmans Deli,Scottsdale,AZ,4.0,-111.908547,33.5376434,true,53
DA6BONQOMf1aIaAKKatvgw,The Palladium,Scottsdale,AZ,3.0,-111.9213385,33.4960541,true,4
93XwK5DW8BpzCwBY0d6nEg,Margaret T. Hance Park,Phoenix,AZ,3.5,-112.0739413,33.460601,true,7
z6V7Mb0fjHo_JT3l7dCKsA,McDonald's,Chandler,AZ,2.5,-111.875061,33.335621,true,5
udVKZfBZ3IyZf_mlTy0law,Nana's Sandwich Saloon,Wickenburg,AZ,4.0,-112.730548,33.969076,true,12
VQfqbRNkykoEo7Rj-D9M_Q,Tommy's Bistro,Casa Grande,AZ,3.5,-111.742524,32.880056,true,21
qduzJZxh_EH6GERI2x_zuw,Francisco Grande Hotel & Golf Resort,Casa Grande,AZ,4.0,-111.848019361496,32.8808576049141,true,8
2BwPs-mId-B7dm00HtsMnA,Cvs Pharmacy,Scottsdale,AZ,2.0,-111.874158,33.619998,true,12
50hOEQ2OutvIxrMjNml5bA,Pars Persian Cuisine,Scottsdale,AZ,4.0,-111.83632234045,33.587122088596,true,57
iDYzGVIF1TDWdjHNgNjCVw,Los Sombreros Mexican Food & Cocktails,Scottsdale,AZ,3.5,-111.9265203,33.4765807,true,149
JU2tsuqG-YspQBQObhxoQA,Sears,Mesa,AZ,3.5,-111.859096,33.39127,true,7
gWRNTA2NDtwqSLC5NZxxeQ,Starbucks Coffee Co,Scottsdale,AZ,2.5,-111.886268,33.537871,true,7
o9z6CnjOr-_WHL8eIsCFQQ,Massage Envy Spa Scottsdale Seville,Scottsdale,AZ,3.0,-111.9244784,33.5394596,true,13
MJBkq0blIF7qbbxn4AJTzA,Tempe Public Library,Tempe,AZ,4.5,-111.927574,33.390889,true,21
0-KOpYSe9aQTAfM38f47HQ,Paradise Valley Family Medicine,Phoenix,AZ,5.0,-111.9777348,33.5879617,true,3
9QvuimC30Cj5LI1kK_mn9g,Thai Dressing,Chandler,AZ,3.5,-111.8588587,33.2624833,true,6
0oRG2_PbJglmK3jg7LWDmA,Coldstone Creamery,Gilbert,AZ,2.5,-111.7528848,33.3776903,true,7
towWd9z7YuGHdAezQtrkTQ,La Purisima Bakery,Phoenix,AZ,4.5,-112.0316226,33.4950878,true,17
1CNJeljdT4Ap7B-8ddbkYw,Bolin Memorial Park,Phoenix,AZ,4.5,-112.0951787,33.4492269,true,3
ezM-93i6eNb4LnYp3J101Q,See's Candies,Phoenix,AZ,4.5,-112.0710576,33.5094226,true,10
sMD2HPNh7m0hgCxHDzGTzQ,Golden Coin,Phoenix,AZ,2.0,-112.0115928,33.4805041,true,11
SAjXnxuyScAsahI8p4D-UA,Tara Brodkin MD,Scottsdale,AZ,5.0,-111.884948,33.585657,true,6
5_jwae13VVoawuIXZs8wFw,My Tree Guy,Phoenix,AZ,3.5,-112.1235379,33.5626162,true,4
hvg4NfkaV-aVqbMzKOEgVg,Insight Bowl,Tempe,AZ,4.5,-111.9403254,33.4366655,true,6
yPJFfglhMHAKciUpjTmgBg,Oregano's Pizza Bistro,Tempe,AZ,4.0,-111.9636082,33.3490097,true,44
FPD5xXo_QPmJVo5XJKPryA,Einstein Bros Bagels,Tempe,AZ,3.5,-111.929858,33.321492,true,8
HxOGEApjrZy1eLBFkRJfZA,Arizona Diamondbacks Professional Baseball Club,Phoenix,AZ,3.0,-112.0772,33.449188,true,7
HBzv6vjTkeM-s_UIFCg2gg,Ono Hawaiian BBQ,Avondale,AZ,3.5,-112.345359,33.430535,true,31
m_fi31gTJ1aASUZbS3QioQ,Souper Salad,Chandler,AZ,3.0,-111.891192,33.306349,false,8
04SKYBXRAqeYIuuVDzwKNg,Moe's Southwest Grill,Tempe,AZ,3.0,-111.9449183,33.3490842,false,10
Kt0DIPfjR5WPVpEqyIGdBQ,La Camarilla Racquet\, Fitness & Swim Club,Scottsdale,AZ,3.0,-111.965188,33.584409,true,5
5hNN7abwwQwmMh7c7rHi6A,Fry's Food & Drug Stores & Fry's Marketplace,Phoenix,AZ,2.0,-112.085784,33.5095361,true,15
XKFGZwvsk3GVzd1CZdWpIg,Jimmy and Joe's Pizzeria,Mesa,AZ,4.0,-111.8773052,33.3787123,true,25
sKoEbA-aHV-vx5SsL9A5zw,Fletcher's Tire & Auto Service,Phoenix,AZ,2.0,-112.1337928,33.6548815,true,3
mj4dPItsd8E6YmA64X3FRg,Frontier Cleaners,Peoria,AZ,4.5,-112.239905,33.68106,true,3
a2tYDQ1LyBvvTAPwvXmGOw,The Uprooted Kitchen,Chandler,AZ,4.0,-111.791522,33.354572,true,3
AIo3cc4r793qRPD20Kneew,Casey At the Bat,Phoenix,AZ,3.0,-111.9973479,33.6551979,true,3
