guid,avgStars,reviewCount
yUc9j85vBFtVKesZPHVBdQ,4.4,5
s8bIC_db4Wl8v-QOpv9Cqw,4.6,5
UV5X9LPmmhGmG0xkFyEStg,3.14,14
fDGhrZ59p4fV2tBMv5HCXg,3.71,14
Lunc16UkupzErD9hIgi0tQ,5.0,2
pBK_Rc7_27O0cDiSkMtBLg,3.25,17
9OaktpNU_fKnsjXEzqgg0w,3.67,9
Ji10QE4i4oWaJLfQzxzPzA,3.5,18
pIuRwWH-mVwJeD1m8W2yng,3.58,12
fu3Y_E-v_EalSsAbTdrghg,3.68,38
BsQohe1JcbJDUeD8BzVRRg,3.0,5
OHYE-8Ne71pYtAo-hBg8AA,4.0,21
YfSH29v_DDnerRqKBhN9kw,5.0,4
dDB2aE_7dQEivRfv8pjS2g,4.0,1
TwmjkxfOfYfrnI7o1_I0GQ,2.0,1
WzhgWeBJSg5on-UphYpHWQ,3.14,234
0MP5D8x7K_CpJXSYgyfSWw,4.5,3
gPgpg7HXHBKu2pkefNFgkw,2.5,7
Mkty25J0B1vkWOQocJo2pQ,4.0,4
Eaf8rp_tMi4rRo_WsIP-EA,3.5,3
xSAPbqw9njNGUXRRM_D5ow,3.5,6
9HIRGw-eCJ0RGoGEFTvZfQ,1.0,1
myXtZZ7S9MJclmQmBpKI9A,4.0,4
GClQkvF7IUofCfEhp4DvoA,3.6,10
iGo5d_ZuZau6JiY0PSiZew,3.67,3
MAVKUoJCh522xWoqbtvZDg,4.75,4
F04PZuHKAm_JVFuHpq_TOQ,4.1,10
4RkP3B0tpo3WRRxTaYClaw,3.0,20
E4BcxgjUt6zT6cnU3z0X4g,3.75,4
yHH1mw4Di18SRPYa0XgH5Q,3.52,24
iJU5s1HBHvf2dgBlHPlUyg,3.88,8
FJHn7gQWIddanwLoc5FtXQ,5.0,2
C3u41mA3NyYcvCnZvb8E_Q,4.02,49
lPQCJIr0MFwJwF9wxDLywQ,3.0,5
P0LJsDseBjl5qYVfagPoRw,3.0,2
WsdLl3FrWoCnmyyn_YJF8g,4.62,8
I0yXAdK4PIkvv3PF9uxPvQ,5.0,1
DzaKUo91T49UCWMTYy3ydQ,3.54,978
YsxBeUzUj4O6RuRdmfMBlw,4.5,2
gNt1HJbPP86gTUxKP3gsdw,5.0,3
c6gd0okmkw23Cv0QDRWPGA,5.0,2
0Dngp-JFYvvXD4cy6plvbA,4.11,21
8UtuArbpfsxJHBJ5MPYxzw,3.2,6
g5MRRw7xTA-BZ_aWuzu-uQ,2.86,8
CTDYgDNHm9vTB-16ikrA8g,3.18,12
9QdvI8zZZ8FpxqRQQOVijw,5.0,2
MayZpjenKOSfN6BM597OjQ,3.94,127
Wf1x15Wc6xuA5jtuWlTV8w,4.53,19
YvLIoVSys2jumA4qXHwUHQ,3.58,31
pT_qvk4SweSFQm7ONuXmpg,4.0,2
mKBLfyS9V_T4zTQvt0yF4g,4.25,4
yQdV1qqnFRdulJDLigGV3g,4.33,7
BkdQfuEXY8k1karD0R9T1w,5.0,3
TVMLSvdYuHK3BOwh-kafRQ,3.22,27
USeoBschJ_sQCSF2n72EMQ,4.02,358
sHUfgyLOX16juu-axH41NA,1.5,2
ZA1tELZX11APSqwQ67if_w,5.0,1
FmwWPEQMcxCGI5K1yqAXaA,3.69,77
2G5N1YvbqQ_9Wa3UEMMbnA,5.0,3
_jZ0G-7mvDbY4KSIfx3U-Q,3.56,141
NwW2cugjOubA493bLRf1-w,5.0,2
57f5XdwxSQvjKnR2RQ-nQQ,3.0,5
3h2q8SdK4BN12VRJ4hJ3Yw,3.31,13
TkDysi5E-mGRWnnZpGyDNQ,3.0,2
kWtw8f9MiodFcMUipiWkag,5.0,2
LV4-CQ9xUgyjrCvym0gilw,5.0,3
rvoj2kap6zp_fC9UAle-rg,4.1,118
VFI_MDuxlBPr0A2Po4KPpA,2.12,8
9OiOuOhxnXZ3zcqFaIZiOg,4.27,15
HlEnP5AS3CBg4f0NZR7M2Q,3.59,623
Dt2JQ62K6Gh59rUEfvhMCQ,4.71,670
4ISG7_E0jmpjIZlBBtZnQQ,3.21,29
EuS_a5ET4zcUoVOWNWN5QA,5.0,3
GIwdJzBzacIFLHEZ81CloQ,3.27,26
_R7VHVlXk12JDJ_3oyqoEw,5.0,2
uvHpwvbKwXWDF1oOTjhwTA,3.82,44
dvKnVFINyHhScukBaWVPzA,1.5,4
z6BbhogjwMsadw_BXHccTA,5.0,2
5_GxM3rifzPNG9DIwc1jAw,4.67,3
aidmFfjOjpVKD-5L4J6X7w,3.46,79
bnY2a2zkcF9HbkTaKD1QNw,5.0,5
y41uv-OcU2OqQAWGvcT80g,3.45,12
fzkO1lGkx8MHhT8S4Rbg3w,3.56,90
ANLs9rKztq8lVvze9GYqAA,1.0,1
ZyntP_awJOJHiXVoiJlHvg,4.0,4
jcJ066tZKWRjqcu62qU92g,2.06,18
59GQT0UvSF9ZXJStQx90-Q,3.33,3
mBMrH6rLhrD6NGy-x_8kqg,4.0,6
2uBJLLUP02ns-Wk1E5_1jA,3.4,5
dxPBchN0OnHTENctEUm7NQ,4.03,30
g5kc2glx0z7L4ODOpHTriA,4.19,16
LoT8eZaLH_j3BXJGHjQR3g,4.0,16
xfVuV2ELZkVmf1HcffAcHA,3.0,2
OXX0r7Dah8Eg_SQEWXr0BA,5.0,1
1KIYB6nrPfPmIZkeoc95JQ,5.0,2
SELZZtPd63AXmbBLt1QmKw,4.04,23
SVTithAVeVvoXejOKqblzg,4.07,54
X1C6Ufo9Y0OxoxORBYPOLA,4.33,3
-RUFfiA70JEDJMvg7bhf-w,3.97,35
SIGjXC8FCuX8yGPVD2ZH0A,3.0,2
Qt5WxOyy2ZIphSlLECTRPw,4.22,55
sHeD1MXfvJsLSOd9vwQyBQ,3.64,118
ud3r6NBFdvOuBIhSszczhw,3.0,7
_bxCv9-IV7uLMF-fKYJEOg,4.14,8
Zdy6r7CO8eG72RbrF6Keiw,4.33,6
FMqHmO1UADNIbew3nMEw1w,2.8,5
at2AAusydEO6WNBllucYPQ,2.6,6
UkOVTzDYTdVrbvN9xJtKCw,2.75,5
qFJKIYz3qtVXJ8XtMl5BFA,5.0,1
p4Qc-FwyDuKyCOgCrxn5Yw,3.71,7
0O0WByGmSVbF7iNs4uxi0w,3.8,321
otXShZG3QHxcKS8s825EhQ,3.0,2
rxML5iDAZp_RkUviGQeffg,3.82,57
CGKrk7ZPDD-Sb1ssOFnYkA,2.86,7
gK28-8rZLelGnA_GD8H5Cw,2.33,4
wEMn5U0mlTp3Td5n2ZgwKQ,3.0,3
QZ3mPg7nFpd8IyhbEInLzA,2.83,7
w-Wv1kCCZhg2il7_EdJoUA,4.4,5
GDiBqkthUVf5B6LvloKtNA,3.55,11
-tGwkqPAxADryZ6cgbL0nA,4.0,7
VQDgEiTWbiQ71Lnqp6IX6A,4.44,9
kvBcEmrcMAdxA31A3dhYfw,3.86,22
I6xLZAu5PApnf8cNuk5XHQ,4.3,10
dk4GW5x4DoMmHAAifcI30g,4.5,2
ZI1PrgDFvSpYWafvJh9wAg,3.46,13
dMs7rf0jda6MujQKKrVQAQ,1.33,4
GhibpoTtNRskuDcI1ixwYQ,3.23,35
agZpsM7jdioBesGurtWGZQ,5.0,1
aqFbEZAcI2mtr6Zx4oOHEQ,3.96,117
emb_C0VedxgAqVvq2ulq0w,3.82,150
BF9IqAmbuHGuqH63SwoOQw,4.0,4
f-WfffF_yXSKAU6kw6HysQ,3.86,7
WkmygkX37k1LvNIkjlfk6Q,3.88,16
lja1H0BBmBe0RU1xsFCjZg,1.0,1
QREoJa7EzAvfiyDkJWtB2A,4.31,27
LQ7qcT0TWlNFnLzdohhgPg,3.79,28
EJg4HGV-luvWjiJGZ2LfEw,3.36,44
pFKXmVWwP4NfFMEMEqy9Tg,4.67,3
TGHKt5Iz_4c4Zhg_d_hKzA,1.5,2
Vt1vmEiyPShybCyNFRWsbQ,3.11,9
Ja44aQfqIMBJPk7UdVR4wg,4.38,9
PShy2RYNadDUhJf4ErOJ7w,3.81,425
c0iqVXgszeexr7yOxO7Klg,5.0,1
1LgHhWbHvU8sfWbuDubitg,3.63,83
yZHGqCWs678-5SSz0mWsVQ,4.14,7
6fs6KkO9brX2-Ws3hJPUww,4.0,11
heflHo2ykNjxMTKvNDhxxA,4.0,2
WFs7wNFMnCMu9KepJIIVuQ,3.28,195
9Y6d1VakRuF9qSvfe2JfqQ,3.88,8
d_UFFsYPb4Cd78YlU2UHNw,3.48,145
EXBOkXWPNYZk5HFBg5NbTQ,4.04,25
cPCrwa3hB5lig3iIemrgmg,5.0,2
uB2lPuiKS0SjE2fcoYeSpg,3.11,9
e4asU9VABdygEo5dcFI1tg,3.67,3
5HVFqSSoDE1zZ9P8Sgr6Aw,4.3,20
htUqnu_j9CmOqXxilbK4Sg,3.9,10
fRmQPOOYnlz0onoOMl3KwQ,1.0,1
5eDyrVLc_AHcSfiG5sIGMw,3.29,7
KwUOJ2v_2SNZonrdLw1gLg,3.16,946
SClabXBK2K2aJJ3rbdwzTA,2.92,14
qYnmuzcT8dqEtEjDpqP6rg,5.0,1
lmT-ZqtmJBfvJt8hnGDpoA,5.0,2
tkEao6Zqe_khaRN7ylPmAg,5.0,3
wlNsUCxLz-UEiUvWcQwuVA,3.65,77
re3TP20t97rmnoAhngWJ-A,4.64,11
Caf6ZCnr92aGPpL95zITOQ,2.0,2
XtzSu8tDs_XDVAhO_J1VDw,3.14,118
-AXYYxdz_oQb1gVc4WKevQ,3.69,13
KSBFytcdjPKZgXKQnYQdkA,4.19,38
93rkBOyASqzxtJ1FIAavIA,3.41,64
I8ZzPsgoR4q-C0dstGzBTg,5.0,1
AKNRJ5YuUVixrj6P-ORofg,3.0,1
50JXhF3YpFJ1B4EAdy6F7g,5.0,1
wgO2JVzw8snYiw_sr_d8Vw,4.67,3
0RwURk5HctmgkmYSIjAXrA,3.02,228
KcnrpEOCMXEfI7-VK-H5AA,4.25,5
gkVupbASJchEKczvnj5U3g,5.0,1
w9B641TqAMwEjl_jGQpS1Q,3.79,24
0guvtI7_02UsRQ67usKKWA,1.0,2
j_Ntp28guy_zin28c9HrgA,4.0,1
HsBj6eD1umYiuvDLruKe5A,4.86,7
CjL3FtpiDzhNXTQPw0-RBw,3.79,76
5oLghpNAIeYA40RQ6645rg,3.91,11
va7gzusOYwGnbrhqMu3fvA,3.86,44
drS3ZN6-zA3sr5WM2fG5tQ,4.44,84
WApS_lgwScLqCPqzGI7XYg,2.62,8
xMI1nr1RTAdxPoHqm5fuHQ,3.46,529
9-Y2cy-7rWPMHrkkYmXFfA,3.73,40
z-nE6aCXKDKUzd34okSMSw,4.5,2
Uufvv9CBpJmPRXDQTSBKYg,3.25,12
GE-sjjupSfG0pgw5W1bYBg,3.62,18
ig19amIhIvzBWbMHAUtc4Q,3.5,2
pjuKTKORuY97T_t-Y6NfFg,4.33,18
yGb99LvM0UF8DCN489a6vA,5.0,3
6PjvAm57WlDq04yFGKhSQA,3.0,1
BVt0EPH93EWZyL6nyyOs6A,3.33,12
XSkmaM89ytNpVBu6ng4isw,2.0,7
Z4ME_0M7mjSzBokwRUxPMQ,3.87,38
K2vo2qq24sXfSQ8YVWJsyA,3.75,4
T4yM00HmwlhJ7L89rMapYA,3.81,90
XAUZvlh9zjJH0cM2sv6TCw,5.0,1
_uNkmoeAfBSBUlSawTEkpg,4.0,1
G0HVFc8Ww078uWR3CDTEuw,3.3,79
hk4O-ApCLhPe5XxKifBnCA,3.0,2
0vNa9fpMlvsA6tZCGSwUQg,1.0,1
d2eXGCTpFPZgqSPjBELceA,3.67,7
03So5fVSX1HA0cPrfIgDYg,4.43,8
9aHhGaYsF3tF3HCGtV-4Vg,1.0,2
kxgvFD03z5Jt1BSfpKqWwA,3.71,8
Zq1J3jo27l5m2ntTZPOSgA,3.55,31
4aTxrWvo5GKwxmgmqeP6HA,4.14,7
FxxmuUQW2GJkFJ_DZzKujg,3.97,59
tx9RdmxE3xsjB0W8ZfSmvw,5.0,1
HRHlw19ahi3sOYTSeBNEgg,3.59,17
PbKgWZ9Ha8cg0ZliGr-Zuw,4.17,6
DSDR7VxbSh8w4h4XUxt_9A,1.0,1
WT9ovh815uB6JeVTL2dqDQ,4.1,31
pXOEteUxNh4HhTrIqJE8qg,5.0,1
tdtxSRe9sZHpl1fQZh9AbQ,3.33,7
e2h6wEcKDbBOqaAow00J0A,5.0,1
XClubOVvytx-nnuI0JbxpA,3.27,170
cEIeuU0-4fX0Y4qCUW3PwQ,3.82,66
kspgajbJkw6GJ9n_qPL_tw,5.0,1
_IIx4BPhKdYQx-e_wK-g0w,4.25,5
HhvRoBSJeHqHAD4EUQkYGQ,3.0,1
MtflifmL6-IOvJ7XYv2tCQ,2.58,12
v45tuxGFmWasQEBhQXwQLA,5.0,2
ESdBD3mUB-2am7DG3C6-tw,3.5,2
xI9Ed5a0nkoynzi5DgwdBg,5.0,4
x2tF7IARTIp1Lhuw-73bTw,4.5,4
zn81QpflLDUaGZkCMUowCg,3.53,62
l3JnyaRPcgGE4xcyuG4uug,3.64,11
U2zj4joH5yKuqEH-j6mj9g,3.63,62
lwJs6kJFmFUcnKtxKQkHrw,3.94,116
3gdXlGUVrB8-rRno2mKDKw,4.0,1
4bzJ4mc9YoMwgKhOwp7rEQ,1.0,2
7jWH31u9tWQUeNAWnwakkg,4.67,3
uaqPurAsBJZjDa6a5PAkGQ,3.95,19
ybXsnXpTZMdWu8RS6Xtjpg,5.0,1
Ow2bRySwb6ykdYQ5snm0zQ,4.09,11
K6ydj-nGjEodeW0oA1JTSA,3.4,5
F8MIgcGzop_Mv0gFYJc4fA,3.25,83
eW7v7506_CP7wUJ8Q7P06g,5.0,6
tjGihpKYiFi0KRPyWhFSCQ,5.0,1
iU1VdX3CD5WSQqvVbY8dKw,3.5,2
OHMHTKAnTYzNeC-49Ar7Ig,4.33,3
vYNkzDVNZUZWJdMtZyvcCQ,4.33,4
QWVOJfWouSlqcxNy6QPMyw,3.62,8
ygZTPe52ZhK9jOBzS8GQ8g,3.75,8
ebG2KWPdefpvoe7JLKAGXg,3.0,5
2huG-AOLWF92gW2l_454sw,5.0,4
4WyOI4x62W2EsvZO-RV-MQ,4.29,7
bsaQbhhibvJaPvutORpftQ,3.25,12
wSZKuFFkopIcYNldWiX0Gw,2.0,1
Y955L6F5cqwW3kddzwRIqw,3.4,6
gGbN1aKQHMgfQZkqlsuwzg,4.22,9
s3VTlJ25ctD9oby_Xp2b1g,3.2,5
hvpt7Qyn9hj4Y98-t6plsw,5.0,4
7BWfsf269YdZuDg_LoJIbQ,4.0,2
RkZEbCOFgGm2tNl0INSlPQ,3.43,23
SFDMJfZkj1tlkMnmWdezqg,4.0,1
A-YheCAEJ9n4KsoABf82Og,4.08,13
3PoTeGAyHrsbxFreSaZJqA,3.5,2
1vMCQ-IjsE5tqI8bK2NEGA,3.0,9
KBr7UXlfD-Qrq8dk4o2XMw,4.75,4
xnaTKXTGnp4I-PLE6_sozw,3.68,22
260J4Kxi1z5Zk7PQ1AguRg,3.0,8
oBJzsp4RyWw0zo9GlFjL6Q,3.33,3
qa2LddXXDatQKVaD7CfYRA,3.33,3
8wIHSq3WCKsWn_AqHJt3PQ,4.0,189
wMPHRikyUeQHo8c9VSiTNA,1.0,1
mnyZvcyV0mRSdsoxrqfu2g,1.5,6
lx0sQOzYdJSblKZey8JdKA,4.42,307
9vxUUOoasnu8gtoXRwAhYw,4.0,51
VQPfOFuMcTmwUULBh_xmAw,4.13,15
u4kF4tOa3XMAY6BwsijTNQ,3.9,21
UHWSMoTUnoBuUgujsYIXhw,4.14,14
hguaB7FRZDeJoRl8hR2jKA,3.64,208
gzRsfkwkxS1OAcMvh6muDQ,5.0,1
AHbVHXUZwDGYa5GV2_NmeA,4.0,6
qlBipIXCOkNERf0IOd-gGQ,3.11,44
PWRU-wuu7V8ZqDf2IXm2Jw,3.9,31
9e9LSaguL3bhEYktZN6TNA,2.75,4
Xai50Ujih2RlvelUTFePNw,5.0,1
pHrkHicheEb1j1SPzR-knw,2.88,8
KqpafLMnQ3RzGIxGRFLE-g,4.0,1
Qs-v7jcKjmFwR--fFLOnDA,4.0,1
rB7rGmyiM9z2lXx5A57xGQ,4.12,16
QDIhUXuNvXPY2Gv94QFiug,3.59,97
VWiNT7vv2fOEQG93WYnJGQ,3.33,3
EtTm7WJ55Q5JYlGKfDax8w,3.78,73
WK_oLD4AuSLAkcRUnW8MjQ,4.26,23
L6-K7i4Ir1blOPOpLM3AcA,3.54,13
Pg3SmoQemfPaF4p2inaggQ,3.0,2
LK6vmQ121ZnLwg2sbWp2zA,5.0,2
_Q86NbrhbBGYcH1yqqvnuw,3.83,6
olAWn1THWUK85cMEfSEJRA,4.6,11
qCEhcXDIOuSvf8j5R2QCrg,1.0,1
q9HeJR36OE4bX2z5q6hgeg,4.4,5
KjYLTivZvwvLrY3MwqOyDw,5.0,3
JZ3Ozz-wpTlrUrKf00Xi8A,3.38,122
rb5IeRBjDKOWC77_ecA5kA,3.28,46
ufy1mnGQEj2z0ujRoHx8CQ,5.0,2
bvOOlX4TB4VYZSbMXfoIFA,3.0,6
kB8PpNmszUWaA5C5GiZ1jA,5.0,1
8NBv8xMD1dTkM7c9TTTbeQ,3.6,42
s4KStnskUK-RWfGRCLoPYQ,3.69,258
i9gB_ZUD2KD97J3Ggybq1w,5.0,4
_qQJEA45k_E6EGE7vuzUDA,3.38,16
PWRlHhq_3rzGaKDF9cFg2g,4.57,7
MSAsnkR6N0ls6MwV8EctRg,5.0,2
TD96-CLt1HpqDF06SLZwZQ,3.79,404
hGxsYwRMYOAgwJAfOnHEAw,4.14,22
Bij_KBk0yxaiJsdzzTa8tA,3.5,6
6gULsnrmD6fhLXk1DVycOg,4.0,10
xAFks90fpabaEAp-qQKwiQ,3.74,19
BxLlwLX9iT1A59F9axrjSw,4.2,11
R4yHus6H2bTRCADegjZLYA,4.0,1
U322_xjQjk7zFuIALsOFcQ,3.95,19
eXiHAxrnvE64j4wTEOTEMQ,3.9,20
Di_8AmiLBwNRrE68bsaLMw,3.47,15
Gcq-9mRx7lWkoHD4eo7sXg,2.44,39
fVMcCSqSNvq3mrs11nj0fA,4.0,25
vbCa18fLhZ5c0s9-JbfCOQ,4.0,3
LB7HoDg61yWP2CjrueeJUQ,3.54,28
Cc9N-0YpghkZrvPiNdL-mg,3.58,12
Zpo4Se-YXL2F96fCnc7tWg,4.11,9
_LxdVv-81bOCpo5asObxIg,2.0,3
p5wlulHeErBj9D0pH-4lZA,3.94,36
D5HexnkldyKVnr3J4ocRUg,3.89,20
-aXSa9A_Yr3a6Gyrqich2A,1.0,1
Vyi38unrecDccRf0gE6ccQ,4.05,64
dGNtfa81DTNBqrYKqPBHZA,2.89,9
zKqjDxIqVsfM5jTllHVFDA,2.67,3
eHwwHnGFU6h9QFqhkaDr3g,3.1,90
HJAYCVaSSPdSIKk8ZFyh7w,5.0,1
GyEbdceYcxxv3dgXo9AzWg,3.0,2
O-ks0HpEiGs9X936DAxY6Q,4.08,12
RSKu897WeAxJtKPPzJdFuA,3.5,16
tcg9Ws7r9-GZggPM34E9lg,5.0,1
fdfax5deZnM-pmeiyhIJVw,4.23,27
ULI0iyDomJGDAvtTyLI89w,3.37,63
7maaFF0yMamT2ok60ZweAQ,3.38,21
Hkx9AvnmY_aFXb_mEAS6sQ,4.13,31
DSFS1cGob_KrHjMtEzs1Fw,5.0,1
zg_hK4hnS1ldEfTa76vH4A,5.0,2
B5X5VavwGlWbsggK_pCv4Q,4.67,3
LNaPhiRQmmV4atT9OjOq2A,4.5,3
iqppn3lPG-Oqd9n106B2mA,5.0,2
p26pVMjV_Atw0uHra2ksLw,4.4,5
TihCCoPTBI-mlkvdbAaEog,4.09,12
WDeI9WjrCNp7Iu_XzQJv_A,4.0,53
UhlcsQfKLA33HHYGYhfRJg,4.11,132
0YUGnPisbPDPcjg5_Q_zXg,4.3,10
x_XnF95v-Bwl3_n11FALoA,2.4,5
s46IMs90b6QRi1C9Cna9sA,3.72,39
XQks7IVz1MmP-9qHQ8MPgg,5.0,2
60t3AGDYeZF5be-yc4IqZg,3.44,9
bXC9_N2OZ2H-KCJ07Zk2gA,4.25,4
8c-U4JkTyMb2CmQ4QlMxRA,3.83,7
zPiEroQrxxyBrHSUAcymBg,3.19,86
JuPqc1c7_AcXXeOkKI7CDQ,4.04,99
LO-1vaYphTadhak4AZWFsg,4.1,48
e_5TAQl74D8xDR7iURnVoQ,4.75,4
6Tx26vqYFpEGi3tIwQ7XFQ,4.09,11
XfC3DGL_J9pIiFEjJsCn8w,3.54,24
GPltfkfRANXllDMuY2oVdg,2.5,2
Gk8Gi4dgyEiADqbDH1J-8g,3.67,3
zTQbHRPjm2W4O8wiOeXU_A,3.94,166
EOm8N92ebSzKWdyp4UmztQ,4.5,2
ZrEKGxpKMtKz4gBGZqum_g,3.96,27
KJUiuRErNvt6QQZvDShuZg,3.4,297
_8PODHvVfNgbC08X0MnnDw,4.2,5
NDmtjLBVvT4ICo4vRpe9Pw,2.91,11
n2oyv4gl6a0rZ03-j3zYzQ,4.0,1
mj_qFVTahppqpCbJDmwlIA,5.0,1
VHsYL6PXT63YDcjlr3ZRPQ,4.11,111
qwotyxa80Taxg4kZDrHThA,4.0,28
CzTInpK-5gYUyF9SVpat5w,4.05,62
xYVHWF5R4d9ESDVC5fGiHg,4.5,2
f8tvK2M7DbzXCxZUaWZ4yg,3.75,61
lkg88VwFxhzoxZlD2pDGig,3.7,33
etPSRfrzJ7e3sHgG9xrOIQ,5.0,1
nErPkB8PyDdYgbCqjcBT4w,3.84,76
F82JoyU1Y5yFuSeKfGxoAA,3.68,245
mt1Sy0paU9h9f9e8FUTWdw,3.67,123
mA64E3Ei2rPfGTjt1biMRQ,4.25,4
e_NxP7U6lRRbbBDwy5xMxQ,1.0,2
ubgSwNH21K191QIzZmDASw,3.55,33
aM72jFxgmCII32qUZS6CWw,2.0,1
kogtuwgEA_VIddegQLPSfw,4.0,11
jCXrEQhkXe5h3dgu2qNxzQ,3.66,131
X5GbNXY_nNoa_vTZDD0aCA,4.03,326
HPzapqMz5oTL1MUPs4tAfg,3.0,5
7nqWhTcmDjeaVDkxR6QS-w,3.38,16
qPQCk4Jv7tMX732S9P0EMQ,4.67,3
iPH8dCRzFbDKIn08Ex1o6Q,3.75,6
lXxoslno8L2b9klBsdThhg,4.25,4
PsCl7x-syBWl307pDVTwwQ,3.67,5
86YUrKHc1YYDXECZy20h2w,3.5,20
qRcaq18LOdDllgqz69qElw,3.7,101
kEVHM4-HU_9vd4dbmHtezA,3.58,20
wOZRbGLTQ4cbGKp-E49GSQ,3.67,5
xP4YLfYqyXPTn5rej4T4Ag,4.17,8
icwKrewaTMASV0RddfV4lQ,3.53,15
sYlnuar7NDtJz0Ji5yClvw,4.38,9
wR7mBuVtS3769oaimkPfqg,3.6,5
GRgBu4K7GOb3354esp_xkg,3.73,277
am9yAm4Ph7yk81sFkHlxig,3.91,83
-82aYa5o3CejjuGGlHai1g,3.0,2
5saa_BOghtL_vWCuNyJ0Qw,4.0,9
BrtlPS9Isg-I2-1EM9zMEw,5.0,1
Vx7kSVIwWIqU7njJAutd2A,3.91,137
LWSpVS5jcySEgDoZjWlVSQ,5.0,3
vg8QL0zzifZDDr5dZLIRPw,3.7,37
JmtAL-ehwOXNMQw_5dpPbQ,5.0,1
Ksl5HYQNco09ptj27sUVZA,1.0,2
-0D3oSKIIWCTtii9ggLpcw,5.0,1
39qbWrFdev-hMB8O7_TDUQ,3.76,188
jga116TEkHXu5hSUckN_EQ,4.0,2
TheizhfMXhe8zSL2xttY7A,3.86,21
YD6rWnU4GVF-fv4srEw7KA,3.67,3
7wPcbtQeZ0ZXdpe_oBYP6Q,1.0,1
uz6wi21Qt5SAcZ0bZYUx1w,2.57,7
AOi9fOFx1ILx6qVZF-VYZw,3.52,46
SmXd2yQfCblsHG6LOselkw,4.27,11
oQiZqekv5fWTaQmyf7v70A,4.36,11
XQSsR2cbLaRMDCirH_FWjA,3.38,254
GeGDZ02UfARKBRl7LqKZuA,3.49,76
ecCRMvMNGybkp1lD7kFrZQ,1.0,1
dxgop6NTIuIrOgDNbIlQMw,3.95,19
f12eBPcC37g6wu6KdfB-pQ,3.56,25
nYIhP-f_ixlVf7zo4KYsEQ,4.73,12
w6p8_VUdILJWq-yITm9cKg,4.32,19
eHG5RhYVjnxzR_r6yekGbw,4.0,1
aJpeLIQfycldZbrUIdN_ZQ,3.35,26
8iSefcZfbYZZ0L7lhikScg,5.0,4
7E7QOpXnt5s51Pfj0TWejw,3.0,2
NT48zMGDvpF9iAMwy9x-zw,1.0,1
XX-zq5iO2hyYZ-0GoPaZmg,3.57,7
EGoUsEPVKflOAFduuQPmUQ,3.76,50
hnivQIsdi-yL0X-8tRxU3Q,3.65,1521
7WVDvjmz7VCA9x_ld0sQJg,4.21,63
vpu5GZr03WfWb6-6uiyABw,1.0,1
WLrMAZkZT8CcqPaz5ugyPQ,3.4,6
FaSqxoYLBbd1NITAQJN6hw,4.67,3
zsSoPSYu3yg4KwSeI8dEFg,3.0,4
WtIL7qdTLnhonFfm5Jc9GA,5.0,1
uIeLMImKlTRFLgoKv63STQ,4.5,3
cJmDizVwKXChEXRrNaCUDQ,3.68,145
w20SeczlpjswG1iPaubkWw,1.0,2
N0Vc2DKM3ClQYx5mv5iAPg,4.0,5
1308Z0cJ2Mh5sQ9GwMpV6A,3.6,5
VJ05maUdbK30dU9PqkOhyw,3.89,35
V2Mxtd4eXAP68gRRHC2Yuw,2.0,1
WaGbI3Bqv9yppWLgq7eeWg,3.0,1
4mBhZq-1aL8Ikf2Bi7RlLA,3.0,5
-ofYuApw0kxpLfnuSEhqUg,4.5,2
mVdqF3AQCGLIp2FqpYpcVA,5.0,1
gR3nF1bsBDSz9Mr2aaKi7g,1.0,1
N8lBLKzsvzvjhQQIgib2fA,4.29,31
8-2W5CmkDl9vrkxRpkiPRg,3.87,83
FckODNmz1AX0K69wXIqoTg,3.33,6
rviVgJFfVSBKEyRFFkH05A,4.52,23
T_iF0nNcJLzRlSr5dz8uMg,5.0,1
kSvFC3l_v1T6Q6S89IjqDw,3.7,10
1cw_Axi2i48IFUsIRpwbKg,5.0,1
Kn8FK9viBlL4obPk9ombFQ,3.61,236
LjSAYTr4MsRWNX1AuGhMbw,4.71,8
8KrzOFD-SrxsysCUMQSZbQ,3.0,2
LE5_eFDgv0LVbeTePxIS-Q,3.69,394
g4o-PmTXIUiYsIGc2rE-dA,4.18,57
REH-jphP91texC8eozI-3Q,4.57,7
Qw14BRyEPKeoKv3tJYsPcw,3.93,30
qHCEXMPiIuT8gyPCVce5AQ,3.85,13
9si2TYxoP9Ifpeu1rSQNuw,4.23,13
fhXgbwFwNDx749yGoPQODQ,4.17,54
WVWIhXxH2CpphdUT0fOIxA,3.75,371
87B-nvw7UFWzfNOo6vOHCQ,3.47,17
d0PHPwf_MZs-ZZ_d0iSapw,4.29,200
NhVYnj6s2uFwrrDmu7Jyew,5.0,5
NJUc1aULvWZHaS-U1inljQ,3.49,202
eqYP4Td8LNa8vER23NrT0A,5.0,2
DHqIujObe-LU95nxKCB8Xg,3.74,77
3mRrAazq62fPOqv3DlOQXg,3.65,37
6X3e7Mfm9_cHfDKBS5Dzuw,5.0,1
YZHCm5e-d0wu9ssUIipexw,3.97,36
uhQ__e0N_QdUImjerZpCew,5.0,1
ucjzsDpGiAiSOWFg-k9OOQ,4.17,14
i5M9HbPQn1FffGwUMl3UBQ,4.5,7
bZjHCakhiRk0_N8bSayQZQ,4.0,14
MKRCgvlZ1ZnnHqaEXMzJAw,2.93,15
A5U1UYSOM1qzERVr2IsCwQ,5.0,2
